pixel,F_AREA,code
39386.25,39385.13617,370812101065
44443.5,44443.91056,370812101065
62708.25,62707.53648,370812101065
13215.75,13214.48085,370812101065
18731,18731.27935,370812101065
8177.75,8177.744726,370812101065
2943.5,2943.995854,370812101065
2013,2008.356964,370812101065
407.25,406.8672295,370812101065
2300.25,2306.635078,370812101065
13226.75,13229.50658,370812101065
469,468.0437871,370812101065
2598.25,2596.943421,370812101065
8774.5,8776.220867,370812101065
30546,30559.65998,370812101065
78.25,77.7786295,370812101065
300.5,304.7482746,370812101065
222,221.8176708,370812101065
333,332.4359423,370812101065
4999,4999.374052,370812101065
13226,13227.90365,370812101065
5286.25,5286.64273,370812101065
6467.25,6465.941338,370812101065
735,733.8794558,370812101065
127.5,126.837531,370812101065
373.25,375.1364386,370812101065
848,848.8374033,370812101065
923.25,923.193462,370812101065
1245.25,1245.660965,370812101065
331,330.8188034,370812101065
362,361.1128765,370812101065
234.25,232.1318034,370812101065
328,331.7406634,370812101065
1855.25,1854.932418,370812101065
815.5,818.2800521,370812101065
856.75,856.0176433,370812101065
651,651.6504053,370812101065
174.5,173.9391641,370812101065
112,110.9868882,370812101065
7241.25,7240.991042,370812101066
51150.75,51151.27439,370812101066
37818.75,37817.56699,370812101066
51503.75,51484.62392,370812101066
34680,34678.03915,370812101066
23059,23060.30151,370812101066
12868.5,12873.04318,370812101066
16204.5,16203.79833,370812101069
81467.5,81467.6956,370812101069
73887.75,73888.44724,370812101069
51449.25,51446.70767,370812101069
21086.25,21086.10572,370812101069
71067.5,71065.07771,370812101069
63888.5,63888.01685,370812101069
63125.25,63124.83915,370812101069
121828.75,121827.8303,370812101069
32356.75,32357.45638,370812101069
37023,37022.91799,370812101069
17115.75,17114.37632,370812101069
47282.75,47282.66354,370812101069
83941.5,83941.95635,370812101069
150925.25,150925.0406,370812101069
1474.75,1474.395168,370812101069
1687.75,1687.783773,370812101069
12847.75,12845.84944,370812101069
124302.5,124300.573,370812101069
83977.75,83984.77071,370812101069
25724.75,25722.2129,370812101069
82169.25,82169.8613,370812101069
77473,77473.21091,370812101069
4238,4239.688776,370812101069
7252,7252.29462,370812101069
116406.75,123497.1705,370812101069
9796.75,9797.323851,370812101069
24983.5,24983.69522,370812101069
106963.5,106963.3282,370812101069
42792.25,42791.60821,370812101069
3507,3506.842653,370812101069
2395.75,2395.364527,370812101069
34993.75,34994.39502,370812101069
12844.25,12843.18125,370812101069
91784.5,91785.06134,370812101069
54666.75,54666.71803,370812101069
23152.25,23153.58839,370812101069
12062.5,12063.75363,370812101069
113606,113604.498,370812101069
22298.75,22300.52879,370812101069
14971.5,14972.20341,370812101069
10775,10775.08331,370812101069
2949.25,2948.797317,370812101069
12847.25,12847.05783,370812101069
3041,3170.329342,370812101069
5789.75,6475.706478,370812101069
57283.25,57282.65843,370812101069
10001.5,10004.50475,370812101069
28546.75,28541.06464,370812101069
1189.75,1189.311968,370812101069
520.25,521.0164097,370812101069
284,284.4251927,370812101069
206.75,206.4115951,370812101069
55521.5,55520.93419,370812101070
16595.5,16596.07117,370812101070
87395.75,87393.48497,370812101070
11211.75,11204.37493,370812101070
19910.5,19909.56263,370812101070
139412.5,142829.9916,370812101070
1852.5,1851.581913,370812101070
1758.25,1757.877213,370812101070
59805.5,61314.737,370812101070
43049.75,42994.82761,370812101070
131425,131424.757,370812101070
22232.75,22231.73057,370812101070
108174.75,109489.2205,370812101070
488.25,489.1901258,370812101070
29133.25,29169.00198,370812101070
4212,4211.835213,370812101070
6455,6454.632889,370812101070
12217.75,12219.83741,370812101070
99694.25,99693.49912,370812101070
5476.5,5476.908759,370812101070
53003.5,53005.38095,370812101070
86015.75,86017.38262,370812101070
44600.25,44600.14678,370812101071
8839.25,8838.802273,370812101071
1526.75,1526.205463,370812101071
5669.75,5669.872007,370812101071
17337.5,17336.20182,370812101071
21352.75,21351.52452,370812101071
5453.25,5454.3059,370812101071
16701,16701.97096,370812101071
117.75,117.2775264,370812101071
429.25,428.9416519,370812101071
527.5,527.5342287,370812101071
769,769.3737164,370812101071
700.5,701.0861316,370812101071
760.5,760.9725682,370812101071
186.75,186.6199005,370812101071
321.25,321.7284957,370812101071
3563.5,3562.076779,370812101071
263.5,263.7084146,370812101071
288.5,288.64224,370812101071
714.5,714.2698157,370812101071
5881.25,5882.490752,370812101071
4323.75,4324.092572,370812101071
21073,21067.9546,370812101071
21416.75,21416.64514,370812101071
9884,9883.889647,370812101071
41455,41454.62054,370812101071
325242.5,325243.1538,370812101071
175989.75,175990.6168,370812101071
19214.5,19214.35258,370812101071
22963.5,22963.18321,370812101071
154706.5,154702.5883,370812101071
3364.5,3363.641916,370812101071
8051,8051.402166,370812101071
7307.5,7307.550164,370812101071
20799,20801.22941,370812101071
19928,19927.37901,370812101071
2512.5,2512.138909,370812101071
8615.75,8617.641957,370812101071
17891.75,17891.48205,370812101071
2420,2418.968585,370812101071
2520.75,5599.472774,370812101071
247.75,248.1323282,370812101071
7291.75,7291.933809,370812101071
655.25,655.5926009,370812101071
601.75,602.4685317,370812101071
123,123.5434767,370812101071
190.25,190.2999711,370812101071
1041.5,1039.751717,370812101071
171.25,170.9675634,370812101071
1310.25,1309.524083,370812101071
673.5,673.2301794,370812101071
306.75,306.8984934,370812101071
116.5,115.6809536,370812101071
711.5,712.398706,370812101071
329,330.0239385,370812101071
149.75,150.0657642,370812101071
1159,4923.572771,370812101071
8167.75,8167.427291,370812101072
18784.25,18784.15391,370812101072
29480.25,29477.7538,370812101072
4289.5,4289.455089,370812101072
2914.75,2914.547308,370812101072
4007.75,4015.396166,370812101072
21834.5,21833.72068,370812101072
1848,1847.797286,370812101072
3324.25,3324.738111,370812101072
2084.5,2084.263431,370812101072
9250.75,9249.502753,370812101072
10573,10572.01031,370812101072
79664.5,79663.99604,370812101072
53638.75,53638.49608,370812101072
1002,1002.10019,370812101072
16910,16908.22575,370812101072
40726.75,40727.05214,370812101072
2111.25,2111.188187,370812101072
26516.5,26511.70334,370812101072
7411.25,7411.378288,370812101072
9620.5,9618.330031,370812101072
62314.75,62312.16519,370812101072
1600,1600.454068,370812101072
1546.5,1546.74412,370812101072
1641.25,1639.907023,370812101072
45800,45797.9791,370812101072
4952.5,4952.49894,370812101072
31823.75,31826.66518,370812101072
35553.75,35549.06531,370812101072
27705.75,27705.35175,370812101072
39125.5,39124.83931,370812101072
16457,16457.65983,370812101072
16289.25,16289.33469,370812101072
69379.25,69373.51873,370812101072
32067,32065.9872,370812101072
13956.5,13955.93572,370812101072
30000.5,30000.38216,370812101072
28560.75,28558.95829,370812101072
33022.25,33022.35948,370812101072
40255.5,40255.61724,370812101072
14498.25,14494.93534,370812101072
10794,10786.12728,370812101072
5655.25,5659.44002,370812101072
2974,2973.865833,370812101072
6259.75,6260.137378,370812101072
12793.25,12793.58876,370812101072
28587.25,28587.39691,370812101072
4089.5,4088.830452,370812101072
2620,2619.327332,370812101072
904.75,904.5757401,370812101072
10495.25,10494.90291,370812101072
5050.5,5051.083835,370812101072
3309.75,3310.433812,370812101072
4119,4118.836325,370812101072
7681.25,7682.481692,370812101072
30174,30174.33681,370812101072
12842,12842.25216,370812101072
20791.25,20790.71492,370812101072
5907.75,5907.584555,370812101072
2104.25,2103.902466,370812101072
1025.25,1025.213639,370812101072
6877,6877.15208,370812101072
4537.25,4536.765185,370812101072
2647.25,2648.308156,370812101072
674,674.1252711,370812101072
3448,3451.742393,370812101072
3674.25,3675.211721,370812101072
3864.25,3864.304233,370812101072
3709.25,3709.195014,370812101072
3352.5,3352.610205,370812101072
9162.25,9163.748425,370812101072
1453,1452.532928,370812101072
3152.25,3152.031677,370812101072
3780.5,3781.151906,370812101072
6933.25,6933.446255,370812101072
683.25,682.8760506,370812101072
55801.75,55803.29285,370812101072
5484.75,5483.172577,370812101072
1252.75,1251.050307,370812101072
75055,75057.33859,370812101072
7520.25,7517.14969,370812101072
5668.75,5668.628415,370812101072
35133.25,35131.05723,370812101072
3540.5,3541.580135,370812101072
411.5,411.8305306,370812101072
7068.5,7067.924961,370812101072
2417.5,2417.456788,370812101072
1528.5,1528.788776,370812101072
12577.25,12575.24154,370812101072
19079.25,19078.96687,370812101072
19077,19068.1686,370812101072
18061,18062.31529,370812101072
874.5,875.2967529,370812101072
3914,3913.759539,370812101072
34500.5,34527.95585,370812101072
12000,11999.382,370812101072
13082.75,13086.14639,370812101072
42058.5,42057.11931,370812101072
6941.75,6941.913802,370812101072
2474.5,2474.162645,370812101072
6304.75,6305.263445,370812101072
8697.25,8697.214816,370812101072
21110,21108.64594,370812101072
34629.25,34637.9172,370812101072
893.25,893.3237765,370812101072
4534.25,4533.607512,370812101072
5462.5,5462.183849,370812101072
2446.5,2445.985049,370812101072
569.75,569.379504,370812101072
903.5,903.4964473,370812101072
2879.5,2879.916367,370812101072
1464.5,1464.541911,370812101072
5908.25,5908.173404,370812101072
2266.5,2266.343883,370812101072
11836.25,11836.62737,370812101072
6559,6558.107842,370812101072
1707.75,1707.764978,370812101072
1093.5,1092.762881,370812101072
1170.25,1169.579365,370812101072
5057.5,5056.043083,370812101072
8333.25,8334.636906,370812101072
2364.5,2364.153851,370812101072
22635.25,22636.19794,370812101072
5253.25,5252.869652,370812101072
114496,114492.4269,370812101072
8471.5,8470.218991,370812101072
1368.75,1369.283213,370812101072
4470.25,4470.369321,370812101072
5072.5,5072.447985,370812101072
6335.25,6335.192871,370812101072
16573.75,16572.59996,370812101072
9535.25,9535.363056,370812101072
372.5,372.7131395,370812101072
1792.5,1792.491003,370812101072
390.25,389.309876,370812101072
937,937.3633579,370812101072
2592.75,2592.399254,370812101072
6572.25,6572.010179,370812101072
3286,3286.644644,370812101072
9387.5,9386.951613,370812101072
3213.25,3213.687685,370812101072
756.25,755.2910217,370812101072
1481.75,1481.895632,370812101072
4223.25,4221.299472,370812101072
8184.25,8183.776009,370812101072
8730.5,8730.54278,370812101072
3592.5,3592.921455,370812101072
1173,1173.224684,370812101072
7614.75,7615.011895,370812101072
21430.75,21430.82162,370812101072
8250.75,8251.401515,370812101072
8071.75,8071.576029,370812101072
1157.75,1158.219143,370812101072
1781,1780.351609,370812101072
1419.5,1418.275802,370812101072
7965,7965.210335,370812101072
12036,12039.07419,370812101072
3012.5,3012.372722,370812101072
10394.5,10394.59051,370812101072
3933.25,3934.186842,370812101072
79097.75,79096.50757,370812101072
1133.25,1133.634211,370812101072
6266.25,6266.501434,370812101072
15925.5,15924.54526,370812101072
45164.5,45164.01926,370812101072
19184.5,19184.29548,370812101072
103360.75,103360.0789,370812101072
11762.25,11762.17985,370812101072
55378,55378.86654,370812101072
3677,3676.759866,370812101072
3593.75,3225.657031,370812101072
474,474.3148316,370812101072
110,111.0760174,370812101072
192.25,192.0085415,370812101072
197.75,198.2522986,370812101072
1043,1045.227534,370812101072
1037.25,1036.940473,370812101072
831.5,830.8220403,370812101072
4905.75,4907.669097,370812101072
741.5,741.3929713,370812101072
2872.5,2873.639556,370812101072
401,7246.752251,370812101072
9674,9675.402156,370812101072
42457.75,60163.25199,370812101072
15604.25,15606.27717,370812101072
10884.5,10884.69227,370812101072
4378.25,4378.842232,370812101072
775,775.3084856,370812101072
26831.75,26834.59167,370812101073
16056.25,16057.67549,370812101073
11534.25,11536.70638,370812101073
7054.75,7064.274464,370812101073
6276.75,6266.150541,370812101073
66678.5,66678.65252,370812101073
16760.25,16762.40053,370812101073
9424,9424.52713,370812101073
17222.5,17223.73432,370812101073
2372,2371.900812,370812101073
12342.75,12342.32364,370812101073
12193.25,12193.25076,370812101073
7581.5,7581.8365,370812101073
33631.75,33631.79499,370812101073
46339.75,46336.58431,370812101073
19855.75,20135.44216,370812101073
115664.75,115663.4406,370812101073
59267.25,59275.16767,370812101073
56028.75,56027.92243,370812101073
31441.25,31440.19961,370812101073
9172.75,9172.956411,370812101073
21609.5,21610.24483,370812101073
48991.5,48990.31513,370812101073
31489.5,31487.57933,370812101073
19800.75,19799.94353,370812101073
6197.75,6197.06447,370812101073
11379.25,11379.73475,370812101073
4764.25,4764.545339,370812101073
5664.5,5665.128163,370812101073
2472,2470.924655,370812101073
4718,4717.953651,370812101073
4436.75,4436.277009,370812101073
5834.25,5835.212118,370812101073
8277.75,8277.865636,370812101073
89161.25,89161.20607,370812101073
33250.5,33248.96957,370812101073
79480,79466.67514,370812101073
88350.25,88350.21416,370812101073
14744.5,14745.30381,370812101073
22695,22693.79144,370812101073
5593.5,5595.898369,370812101073
926.75,925.540495,370812101073
18619.25,18620.02933,370812101073
11026.75,11027.03258,370812101073
54436,54434.70501,370812101073
2188.75,2188.917938,370812101073
1465.25,1464.400237,370812101073
11264.75,11263.50238,370812101073
52438.25,52437.54024,370812101073
37109.5,37110.78913,370812101073
6852.75,6852.100655,370812101073
60512,60511.35715,370812101073
4690.25,4690.936569,370812101073
28776.5,28777.47719,370812101073
50570.5,50568.35009,370812101073
2104.25,2104.801056,370812101073
67031,67030.47345,370812101073
117282.75,117284.4137,370812101073
29363.25,29362.2912,370812101073
4321.75,4320.592993,370812101073
47525.75,47526.69103,370812101073
10838.5,10839.12329,370812101073
6967.25,6966.78908,370812101073
9888.75,9889.078193,370812101073
1599,1599.142766,370812101073
8765.25,8764.073502,370812101073
25530.5,25531.09914,370812101073
82685.25,82684.8787,370812101073
7386,7389.334076,370812101073
4122.25,4122.755995,370812101073
6677.75,6678.85338,370812101073
1107,1106.995651,370812101073
22339.5,22340.05268,370812101073
41324.5,41324.90352,370812101073
1132,522.5436569,370812101073
2274.75,11745.30021,370812101073
6772.25,6018.656604,370812101073
3226,4891.464734,370812101073
2557.75,2557.538362,370812101073
1151.25,1151.44249,370812101073
4296.25,4296.722216,370812101073
498.75,498.1395583,370812101073
4363.25,4362.250504,370812101073
3662.5,3664.467083,370812101073
95387.25,100597.7582,370812101073
853,853.6189556,370812101073
3813.5,3813.522051,370812101073
4388,4388.56111,370812101073
2642.25,2642.732337,370812101074
20522.75,20523.13382,370812101074
89185.25,89179.61631,370812101074
11001.5,11002.74483,370812101074
7007.75,7006.730688,370812101074
7964.25,7958.852891,370812101074
21279.75,21282.42613,370812101074
35946.75,35944.35411,370812101074
40645.25,40660.77919,370812101074
82834,82825.62886,370812101074
49833.25,49835.40457,370812101074
20899.5,20900.07843,370812101074
14274,14273.35216,370812101074
65162,65158.79711,370812101074
12650.75,12649.98957,370812101074
12372.75,12373.24819,370812101074
14192,14191.54359,370812101074
80052.25,80053.18098,370812101074
16522.25,16521.33818,370812101074
3291,3289.904022,370812101074
1388,1387.030939,370812101074
4492.5,4493.042213,370812101074
50611,50612.68836,370812101074
9740.25,9738.142935,370812101074
33580.25,33580.64291,370812101074
58573.5,58571.10387,370812101074
5850.75,5850.694426,370812101074
36809.5,36808.30553,370812101074
9013,9014.060826,370812101074
3964.75,3962.547141,370812101074
5651.25,5654.935278,370812101074
2023,2022.464609,370812101074
17405,17406.05379,370812101074
4286.25,4286.16902,370812101074
1793,1792.818736,370812101074
18693,18692.70252,370812101074
42331.5,42333.17447,370812101074
33269.25,33267.90534,370812101074
55217.5,55216.01976,370812101074
2739.75,2738.479856,370812101074
33884.25,33885.39009,370812101074
12115.75,12116.3732,370812101074
161282.5,161273.5285,370812101074
93019,93017.30169,370812101074
42780.75,42780.8191,370812101074
8667.25,8665.229937,370812101074
5029.75,5029.896214,370812101074
61426.5,61423.64131,370812101074
1578.5,1577.021277,370812101074
2628.25,2636.779351,370812101074
1247.75,1248.097925,370812101074
1929,1929.291645,370812101074
10263,11513.4378,370812101075
345.25,354.2717172,370812101075
2182.25,2610.71667,370812101075
24870.5,24877.69443,370812101075
21095.75,21099.1034,370812101075
8637,8638.290952,370812101075
76839,76841.02474,370812101075
5369.5,5369.597613,370812101075
1911.5,1910.761287,370812101075
853.5,852.7886244,370812101075
14933.5,14933.17066,370812101075
14506.25,14507.57907,370812101075
3074.25,3074.618253,370812101075
7908.75,7909.800821,370812101075
5975.5,5975.242108,370812101075
881,881.3918577,370812101075
2487.25,2704.636822,370812101075
2943.25,2942.723389,370812101075
10436.75,10436.85988,370812101075
1394.75,1395.512427,370812101075
6719.5,6718.76702,370812101075
6848,6848.828747,370812101075
3880.5,3879.8181,370812101075
4848.25,4847.848617,370812101075
36676.75,36672.27315,370812101075
10815.75,10814.88141,370812101075
62999.25,62969.44143,370812101075
4988,4987.847513,370812101075
42528.5,42536.66621,370812101075
4618.75,4618.172893,370812101075
2747.25,2745.231444,370812101075
1603.75,1598.885531,370812101075
20754.5,20759.7289,370812101075
1260.75,1259.798821,370812101075
11305.75,11310.47809,370812101075
549.5,553.2234435,370812101075
3521.25,3522.186942,370812101075
15020.5,15012.96268,370812101075
10925.5,10915.11088,370812101075
56195,56196.98381,370812101075
42035.75,42033.1699,370812101075
19459,19465.15071,370812101075
50393,50391.90892,370812101075
35589.5,35906.31893,370812101075
210,211.5889001,370812101075
21865.25,21866.93301,370812101075
26667.75,26792.9044,370812101075
788.5,789.6130985,370812101075
108292.25,116040.6423,370812101075
1272.25,1273.094375,370812101075
2792,2792.351195,370812101075
10809.75,10808.54148,370812101075
22986.75,22986.35335,370812101076
36738.25,36737.81689,370812101076
56011.25,56701.0495,370812101076
24839.5,24841.05624,370812101076
26285.25,26284.14007,370812101076
79085.75,79085.84178,370812101076
73965,74055.18272,370812101076
45379,45380.44911,370812101076
44149.25,44148.54242,370812101076
939.75,939.5618995,370812101076
6610.5,6604.315677,370812101076
17280.75,26113.66932,370812101076
13477.75,14304.33102,370812101076
50896.5,51042.45829,370812101076
1609.75,1611.554876,370812101076
2700.5,2700.416327,370812101076
809.5,809.4255697,370812101076
39358,39358.52221,370812101076
8017.25,8017.482842,370812101077
2511,2508.428128,370812101077
5877,5877.080118,370812101077
1847.25,1847.316491,370812101077
727.75,731.3711848,370812101077
3922.25,3920.351692,370812101077
3031.25,3031.927407,370812101077
4400.25,4400.807188,370812101077
1885.75,1885.995861,370812101077
7355.25,7363.059058,370812101077
6049,6048.19893,370812101077
14160.5,14165.23084,370812101077
56304.25,56305.299,370812101077
35325.75,35325.09574,370812101077
13242.5,13242.58409,370812101077
1196.25,1196.82916,370812101077
8184.5,8184.488075,370812101077
1145.75,1146.198807,370812101077
5320.75,5320.829845,370812101077
8693,8693.768964,370812101077
27060.25,27065.09075,370812101077
945,944.6634855,370812101077
6130,6125.08206,370812101077
2474.25,2474.306048,370812101077
1684.25,1683.604986,370812101077
10392.25,10392.2919,370812101077
1403.5,1403.417144,370812101077
4374.25,4374.243023,370812101077
39811.5,39814.92818,370812101077
3012.5,3001.272327,370812101077
3504.5,3504.986733,370812101077
4313.5,4313.724175,370812101077
2863.5,2863.841164,370812101077
1906.5,1904.055854,370812101077
7833.75,7834.139322,370812101077
678.25,678.6394266,370812101077
1788.25,1788.455557,370812101077
3979.25,3979.162864,370812101077
5584.75,5586.432842,370812101077
11990,11990.21675,370812101077
3737.25,3737.403013,370812101077
9272.25,9272.571147,370812101077
3072.25,3069.409529,370812101078
4537.75,4536.835603,370812101078
16234.25,16272.14429,370812101078
70524.25,70524.87972,370812101078
38158,38154.61062,370812101078
55006.25,55017.82923,370812101078
14103.5,14103.63042,370812101078
2673.5,2673.185526,370812101078
35266.5,35265.95134,370812101078
2967.25,2967.025421,370812101078
6888,6887.479559,370812101078
22746.75,22748.18002,370812101078
16320.25,16311.9342,370812101078
17749,2275.702166,370812101078
5434,17749.88487,370812101078
8780.75,5434.302477,370812101078
1693.25,8781.258627,370812101078
6017,1692.597169,370812101078
3605.5,6772.010517,370812101078
4891,3606.212409,370812101078
166.25,247.6359391,370812101078
765.5,768.9290401,370812101078
3446,3445.312416,370812101078
2086,2087.567063,370812101078
4775.75,4776.004907,370812101078
2016,2013.989637,370812101078
39039.75,39011.26157,370812101079
55736.25,55736.34979,370812101079
51068.75,51064.55402,370812101079
52280,52281.28691,370812101079
29381.5,29378.49162,370812101079
30484,30483.55035,370812101079
34130.5,34129.6064,370812101079
924.75,922.1649227,370812101079
19630.25,19637.2172,370812101079
2587,2590.999077,370812101079
4030.75,4030.847877,370812101079
364.5,363.8131903,370812101079
2556,2557.815823,370812101079
1876,1873.831146,370812101079
445.25,445.7653798,370812101079
7996,7994.331549,370812101079
5557.75,5558.061325,370812101079
11983.75,11982.4087,370812101079
11520.25,11519.8952,370812101079
5522.75,5523.307797,370812101079
8679.25,8673.907022,370812101079
2116.25,2116.37945,370812101079
4892.75,4892.096196,370812101079
2415,2414.656767,370812101079
13590.5,13593.20784,370812101079
16099,16098.75947,370812101079
12622.75,12624.4458,370812101079
14901.25,14901.68287,370812101079
147,147.3992754,370812101079
9435,9434.082408,370812101079
156.5,156.4673888,370812101079
3003.25,3002.549455,370812101079
2813.25,2813.617505,370812101079
7807.25,7810.835373,370812101080
21309,21306.71706,370812101080
2435.75,2433.715306,370812101080
24483.75,24481.97268,370812101080
7149.25,7147.035465,370812101080
40136,40136.69081,370812101080
6630.5,6625.757876,370812101080
6672.5,6672.732453,370812101080
33598,33598.89078,370812101080
2354.5,2354.281341,370812101080
27739,27738.97259,370812101080
14984,14983.68741,370812101080
9103.75,9104.06636,370812101080
5848,5848.907349,370812101080
2208.75,2208.498755,370812101080
21942.5,22598.34308,370812101080
95.5,888.4077581,370812101080
6991.5,6992.998927,370812101080
3310.5,3311.484351,370812101080
15340,15339.82197,370812101080
4210.25,4210.820227,370812101080
18894.25,18894.89076,370812101080
12388.25,12388.59052,370812101080
3588.75,3596.636533,370812101080
9368.5,9369.652946,370812101080
6339.25,6339.322292,370812101080
47111.75,47446.73037,370812101080
1996,1994.040224,370812101080
3317.25,3316.857126,370812101080
3915.25,3911.096251,370812101080
8233.25,8218.105214,370812101080
11161.5,11168.31004,370812101080
6208,6203.847086,370812101080
3250.5,3251.16004,370812101080
5968,5966.97564,370812101080
9079.5,26577.16249,370812101080
15136.25,15142.30944,370812101080
1553,1552.731051,370812101080
3490.75,3490.811493,370812101080
60542.75,60541.66575,370812101080
3916.75,3917.112148,370812101080
43974,48475.72436,370812101080
26788.25,26787.68033,370812101080
15853.25,15853.13321,370812101080
39694.25,42146.62984,370812101080
38308,41104.49134,370812101080
278.75,4841.299092,370812101080
21509.75,26526.19806,370812101080
36.25,1615.03262,370812101080
1865,1866.540806,370812101080
3338.5,3338.826714,370812101080
938.5,938.0265063,370812101080
22043.5,22043.87951,370812101080
22355.75,22355.85713,370812101080
995.25,993.5686437,370812101080
1492.5,1492.785427,370812101080
2227.75,2227.402566,370812101080
988.25,988.2633693,370812101080
7008.75,7057.724017,370812101080
7144,13878.74656,370812101080
21580.75,21581.37533,370812101080
14091,14090.73161,370812101080
66795.75,66797.56348,370812101086
93282.5,93230.33716,370812101086
22878.25,22879.31905,370812101086
59750.5,59749.33432,370812101086
14247.75,14248.59772,370812101086
11456.25,11452.97435,370812101086
8124.5,8124.554533,370812101086
58577.75,58578.72681,370812101086
68118.5,68119.30581,370812101086
21176.75,21176.54985,370812101086
36105.25,36104.54787,370812101086
18901.5,18901.5281,370812101086
82633,82630.53328,370812101086
37717.75,37714.44795,370812101086
22569.75,22567.94991,370812101086
110324,110325.3936,370812101086
69552.75,69560.58837,370812101086
73179.5,73179.58942,370812101086
40679.75,40680.70985,370812101086
5107.25,5108.768427,370812101086
6355.25,6360.378132,370812101086
42261.25,42260.22439,370812101086
48381.5,48381.89751,370812101086
6928.75,6928.182851,370812101086
49549.25,49548.59879,370812101086
39165.5,39160.01257,370812101086
34937.5,34937.3063,370812101086
43587.75,43588.80628,370812101086
35740.25,35739.60991,370812101086
24194,24192.97742,370812101086
25740.5,25740.04435,370812101086
38785.5,38787.25944,370812101086
32896.5,32895.78718,370812101086
38774.5,38775.46104,370812101086
949.75,950.9146534,370812101086
269.25,269.0762872,370812101086
382.25,380.9125021,370812101086
454.5,453.4602043,370812101086
1207.75,1206.200134,370812101086
222.25,222.3600732,370812101086
1371,1371.552416,370812101086
1197.75,1198.294698,370812101086
734.75,733.4867222,370812101086
2300.25,2301.135871,370812101086
629.75,629.7820955,370812101086
2614.75,2611.502674,370812101086
5732.25,5732.216997,370812101086
831.75,831.723493,370812101086
14419.5,14420.08368,370812101086
31832.75,31832.90781,370812101087
103664.75,103664.0358,370812101087
17353.25,17352.902,370812101087
13971.25,13970.86306,370812101087
53098.5,53096.95757,370812101087
51433.25,51433.34356,370812101087
45190.5,45187.51772,370812101087
43978.75,43981.33639,370812101087
37171,37170.00305,370812101087
48983.5,48982.52831,370812101087
10667.75,10673.96426,370812101087
20963.75,20963.89934,370812101087
45819.5,45816.39777,370812101087
39517.25,39512.5231,370812101087
44764.25,44767.5023,370812101087
45429.5,45431.28477,370812101087
5060.75,5060.971093,370812101087
23768.25,23767.81544,370812101087
39221,39219.86738,370812101087
45049.5,45048.38332,370812101087
1723.75,1723.763139,370812101087
840.75,840.6815647,370812101087
51293,51293.23306,370812101087
41590,41589.11484,370812101087
12489.25,12489.43506,370812101087
16949.75,16948.09961,370812101087
3657.75,3657.374166,370812101087
2022.25,2023.281636,370812101087
1181.75,1179.653966,370812101087
887,885.0641576,370812101087
145.5,145.9588177,370812101087
1623.5,1624.023673,370812101087
237,236.5728693,370812101087
1031.5,1030.499772,370812101087
288,287.5246906,370812101087
334.75,334.2990894,370812101087
267,266.5320992,370812101087
2051.5,2036.724178,370812102001
354,353.2881307,370812102001
1248.5,1246.682113,370812102001
1861,1860.915316,370812102001
1726,1726.031233,370812102001
2583.75,2583.939408,370812102001
2346,2345.411242,370812102001
162.75,162.5438521,370812102001
152.5,152.3774136,370812102001
935.75,935.7116052,370812102001
97.75,97.77276366,370812102001
944.25,944.8027316,370812102001
1586.5,1585.3611,370812102001
18627,18632.24747,370812102001
21598.75,21608.69833,370812102001
2329,2328.786267,370812102001
6987,6988.73736,370812102001
7766.75,7767.87629,370812102001
7168.5,7168.96576,370812102001
1390.25,1388.232151,370812102001
5717.5,5715.618667,370812102001
648.25,648.6763661,370812102001
20900.75,20893.20386,370812102001
26182.75,26181.2638,370812102001
20556.75,20563.35734,370812102001
17504.5,17499.97813,370812102001
1956.5,1956.158994,370812102001
12540.25,12541.23777,370812102001
2989.25,2991.217004,370812102001
33892,33888.59792,370812102001
2179,2178.941559,370812102001
4015.75,4014.692719,370812102001
2280.75,2281.643618,370812102001
18892.25,18913.65603,370812102001
28816,28813.17202,370812102001
6580.75,6581.493961,370812102001
2655.75,2654.795179,370812102001
3496,3495.643101,370812102001
4328.75,4337.048557,370812102002
3393,3394.354718,370812102002
2413.5,2414.099352,370812102002
1361.25,1360.508592,370812102002
7424,7422.917745,370812102002
4128,4126.963558,370812102002
2642.5,2643.943176,370812102002
0.75,1.24840275,370812102002
9433,9427.323177,370812102002
1225.25,1225.8604,370812102002
1279,1278.883052,370812102002
5399.5,5397.394413,370812102002
687.75,688.1086033,370812102002
6844.75,6844.934677,370812102002
865.5,865.6947035,370812102002
2666,2684.271078,370812102002
4547,4541.143696,370812102002
11224,11226.60334,370812102002
12393,12399.08404,370812102002
18916.5,18919.24829,370812102002
32497.25,32488.29552,370812102002
744,745.4445882,370812102002
10317,10323.02254,370812102002
1738.5,1746.835887,370812102002
1229,1224.641536,370812102002
2192.5,2191.751631,370812102002
2452.75,2461.319032,370812102002
650.25,651.8342538,370812102002
6732.75,6736.120223,370812102002
7146.25,7143.176518,370812102002
15874.5,15867.40151,370812102002
530.75,537.0335891,370812102002
412.75,413.6945573,370812102002
1517.5,1520.263569,370812102002
1357.5,1356.671708,370812102002
9132.25,9130.611547,370812102002
6592,6594.418606,370812102002
9698.5,9698.211996,370812102002
9454.5,9471.800488,370812102002
37302.5,37301.30932,370812102002
34655.25,34660.14333,370812102002
7923,7923.071013,370812102002
27549.5,27541.276,370812102002
48459.5,48458.80423,370812102002
22091.5,22095.98263,370812102002
